Date,Index,DJIA
2013-04-10,138.147597,139.855404
2013-04-11,138.510493,140.449699
2013-04-12,138.324125,140.448943
2013-04-15,134.869291,137.937029
2013-04-16,136.76307,139.425886
2013-04-17,132.417142,138.120231
2013-04-18,130.450768,137.35067
2013-04-19,131.377633,137.448649
2013-04-22,132.901617,137.634401
2013-04-23,134.68711,139.073277
2013-04-24,134.450279,138.66549
2013-04-25,135.932788,138.896972
2013-04-26,135.162514,139.007989
2013-04-29,136.641982,140.011395
2013-04-30,138.288257,140.21028
2013-05-01,136.52095,138.89839
2013-05-02,138.051039,140.132616
2013-05-03,140.148864,141.477859
2013-05-06,141.103487,141.429956
2013-05-07,141.412432,142.254884
2013-05-08,142.606593,142.717093
2013-05-09,141.064921,142.504507
2013-05-10,141.364924,142.843416
2013-05-13,141.318073,142.590108
2013-05-14,140.875283,143.757629
2013-05-15,139.004722,144.328682
2013-05-16,138.625138,143.927415
2013-05-17,139.755749,145.072355
2013-05-20,140.335627,144.891704
2013-05-21,140.639391,145.385848
2013-05-22,139.84857,144.626113
2013-05-23,139.46579,144.506404
2013-05-24,139.587022,144.587659
2013-05-28,139.865281,145.591915
2013-05-29,139.804514,144.584825
2013-05-30,140.993079,144.790135
2013-05-31,139.267035,142.815827
2013-06-03,139.761929,144.124033
2013-06-04,138.919935,143.401336
2013-06-05,137.269183,141.351536
2013-06-06,137.334839,142.10768
2013-06-07,139.173035,144.068194
2013-06-10,138.811947,143.978152
2013-06-11,137.357538,142.876768
2013-06-12,136.282261,141.678823
2013-06-13,138.257225,143.387541
2013-06-14,136.908086,142.38697
2013-06-17,138.499776,143.423161
2013-06-18,139.403335,144.730611
2013-06-19,137.096436,142.783892
2013-06-20,133.962678,139.440436
2013-06-21,133.599475,139.828571
2013-06-24,131.119271,138.507326
2013-06-25,131.883379,139.459238
2013-06-26,132.43121,140.874871
2013-06-27,132.385664,141.955279
2013-06-28,132.289614,140.869769
2013-07-01,134.468203,141.487307
2013-07-02,134.755014,141.085284
2013-07-03,134.860326,141.615709
2013-07-05,135.327415,143.007343
2013-07-08,135.516893,143.846821
2013-07-09,136.950697,144.561582
2013-07-10,137.228859,144.479571
2013-07-11,140.138008,146.078783
2013-07-12,139.576649,146.110718
2013-07-15,139.858859,146.299306
2013-07-16,140.185069,145.993088
2013-07-17,140.602131,146.169487
2013-07-18,140.949451,146.90664
2013-07-19,140.773043,146.861288
2013-07-22,141.235348,146.87839
2013-07-23,140.319387,147.088046
2013-07-24,142.05319,146.847116
2013-07-25,142.882027,146.973439
2013-07-26,143.964415,147.003862
2013-07-29,143.93944,146.6556
2013-07-30,144.404126,146.642561
2013-07-31,144.191927,146.443675
2013-08-01,146.450907,147.657588
2013-08-02,146.93231,147.944248
2013-08-05,147.466577,147.507455
2013-08-06,146.541703,146.625082
2013-08-07,146.966837,146.170904
2013-08-08,146.806408,146.432148
2013-08-09,146.547375,145.74422
2013-08-12,147.384863,145.689137
2013-08-13,149.745288,145.985151
2013-08-14,149.97115,144.914191
2013-08-15,148.819533,142.783892
2013-08-16,149.02611,142.493641
2013-08-19,148.94631,141.825366
2013-08-20,148.653352,141.752142
2013-08-21,147.811778,140.755917
2013-08-22,149.21087,141.381298
2013-08-23,149.139804,141.823193
2013-08-26,149.577633,141.218032
2013-08-27,145.775148,139.60871
2013-08-28,146.070516,140.065817
2013-08-29,146.049656,140.221146
2013-08-30,144.928593,139.931651
2013-09-03,147.101268,140.155103
2013-09-04,149.144883,141.070733
2013-09-05,149.057081,141.133186
2013-09-06,149.638291,140.991652
2013-09-09,151.738902,142.320266
2013-09-10,151.65686,143.529076
2013-09-11,149.206866,144.809693
2013-09-12,149.753332,144.564416
2013-09-13,149.045057,145.277004
2013-09-16,148.058559,146.398701
2013-09-17,149.213635,146.728918
2013-09-18,152.103866,148.119796
2013-09-19,152.7293,147.738181
2013-09-20,152.082482,145.985907
2013-09-23,153.664598,145.516234
2013-09-24,153.43438,144.885185
2013-09-25,152.203305,144.305723
2013-09-26,153.639588,144.825755
2013-09-27,152.83164,144.16381
2013-09-30,151.294309,142.949047
2013-10-01,153.793432,143.535123
2013-10-02,153.974695,142.981833
2013-10-03,151.993777,141.690634
2013-10-04,152.887771,142.409646
2013-10-07,151.780709,141.121471
2013-10-08,149.521071,139.612489
2013-10-09,149.917295,139.862396
2013-10-10,152.664688,142.915034
2013-10-11,154.036406,143.964168
2013-10-14,154.781212,144.570274
2013-10-15,154.774027,143.311294
2013-10-16,156.366673,145.255934
2013-10-17,157.268704,145.235337
2013-10-18,159.471847,145.499889
2013-10-21,161.06915,145.429499
2013-10-22,162.017603,146.142465
2013-10-23,161.357411,145.629141
2013-10-24,163.217542,146.53504
2013-10-25,164.958916,147.112045
2013-10-28,165.395061,147.09929
2013-10-29,164.535345,148.152015
2013-10-30,164.50427,147.570097
2013-10-31,164.070273,146.880279
2013-11-01,163.752114,147.539768
2013-11-04,164.975452,147.762463
2013-11-05,164.736887,147.564995
2013-11-06,164.05462,148.780608
2013-11-07,160.58229,147.335969
2013-11-08,163.168795,148.921387
2013-11-11,163.212773,149.122824
2013-11-12,162.572158,148.816417
2013-11-13,163.599732,149.486865
2013-11-14,165.436263,150.002646
2013-11-15,165.728888,150.810283
2013-11-18,165.102338,150.945582
2013-11-19,164.614108,150.860642
2013-11-20,163.621351,150.235073
2013-11-21,164.884189,151.266539
2013-11-22,165.482301,151.784115
2013-11-25,166.002956,151.857528
2013-11-26,167.246585,151.859984
2013-11-27,169.222799,152.09175
2013-11-29,171.399988,151.988575
2013-12-02,170.339474,151.255012
2013-12-03,170.968222,150.365459
2013-12-04,170.918527,150.130669
2013-12-05,170.645384,149.485731
2013-12-06,170.785385,151.363006
2013-12-09,171.346307,151.413365
2013-12-10,171.44112,150.918276
2013-12-11,170.12068,149.693782
2013-12-12,169.754372,148.710218
2013-12-13,169.281094,148.860729
2013-12-16,170.643464,150.081538
2013-12-17,170.150228,149.993575
2013-12-18,171.499215,152.759175
2013-12-19,170.839846,152.864145
2013-12-20,172.383864,153.261539
2013-12-23,175.000239,153.955703
2013-12-24,174.679912,154.550376
2013-12-26,175.14972,155.706182
2013-12-27,174.833738,155.692293
2013-12-30,174.283302,155.936814
2013-12-31,175.453362,156.620584
2014-01-02,173.685724,155.34214
2014-01-03,171.993637,155.612739
2014-01-06,171.458608,155.188606
2014-01-07,171.817608,156.18861
2014-01-08,172.357851,155.544239
2014-01-09,171.765742,155.374359
2014-01-10,171.520133,155.301513
2014-01-13,170.116059,153.609235
2014-01-14,172.7003,154.704477
2014-01-15,174.169037,155.725645
2014-01-16,174.128328,155.11217
2014-01-17,173.057002,155.504745
2014-01-21,173.81131,155.087888
2014-01-22,174.871958,154.699564
2014-01-23,174.243808,153.036765
2014-01-24,169.463148,150.029951
2014-01-27,169.099305,149.640399
2014-01-28,166.393092,150.497167
2014-01-29,164.197728,148.704171
2014-01-30,166.446474,149.741779
2014-01-31,162.238818,148.326808
2014-02-03,159.814339,145.246203
2014-02-04,161.092706,145.930635
2014-02-05,161.025303,145.883299
2014-02-06,163.024698,147.662406
2014-02-07,165.608641,149.226565
2014-02-10,166.351346,149.299412
2014-02-11,168.252996,151.122737
2014-02-12,167.440782,150.831447
2014-02-13,169.673601,151.432829
2014-02-14,170.035202,152.630868
2014-02-18,170.387695,152.404204
2014-02-19,168.446096,151.555372
2014-02-20,168.048203,152.430943
2014-02-21,167.22498,152.148156
2014-02-24,168.069544,153.129264
2014-02-25,167.251189,152.869625
2014-02-26,166.487442,153.04678
2014-02-27,168.232045,153.748219
2014-02-28,168.121007,154.211751
2014-03-03,167.324803,152.759742
2014-03-04,169.48865,154.912528
2014-03-05,169.885923,154.575225
2014-03-06,169.815366,155.158277
2014-03-07,169.097084,155.449567
2014-03-10,169.109295,155.127948
2014-03-11,168.991841,154.490852
2014-03-12,169.67312,154.385315
2014-03-13,167.413465,152.200972
2014-03-14,166.716989,151.792618
2014-03-17,167.957696,153.50795
2014-03-18,169.604902,154.348561
2014-03-19,168.345609,153.271271
2014-03-20,168.061792,154.299997
2014-03-21,166.823498,154.032801
2014-03-24,167.004685,153.78639
2014-03-25,167.674957,154.647977
2014-03-26,165.459649,153.713638
2014-03-27,165.443593,153.668665
2014-03-28,165.513174,154.224506
2014-03-31,166.529314,155.496241
2014-04-01,168.390863,156.204389
2014-04-02,168.501522,156.586004
2014-04-03,166.957465,156.581752
2014-04-04,164.015251,155.071542
2014-04-07,162.455726,153.495195
2014-04-08,163.515413,153.592228
2014-04-09,165.581399,155.302741
2014-04-10,161.733237,152.780434
2014-04-11,159.833915,151.424892
2014-04-14,161.486556,152.808968
2014-04-15,161.052609,153.652886
2014-04-16,162.780522,155.186244
2014-04-17,163.657716,155.032143
2014-04-21,165.092665,155.416782
2014-04-22,165.760506,156.032052
2014-04-23,163.954389,155.91187
2014-04-24,169.693408,155.91187
2014-04-25,166.253017,154.587319
2014-04-28,167.958054,155.411963
2014-04-29,168.558453,156.230466
2014-04-30,168.962384,156.660078
2014-05-01,169.67011,156.4525
2014-05-02,169.73199,156.018069
2014-05-05,170.874753,156.184925
2014-05-06,168.868676,154.961092
2014-05-07,168.932931,156.071452
2014-05-08,167.682831,156.377859
2014-05-09,167.601607,156.683699
2014-05-12,170.36849,157.743132
2014-05-13,170.593481,157.931814
2014-05-14,170.198898,156.973099
2014-05-15,168.728928,155.393728
2014-05-16,170.011505,155.814175
2014-05-19,170.718373,156.008337
2014-05-20,170.362594,154.708729
2014-05-21,171.882781,156.20864
2014-05-22,172.456561,156.303312
2014-05-23,173.936524,156.900347
2014-05-27,175.573842,157.55445
2014-05-28,174.866148,157.1546
2014-05-29,176.699193,157.774028
2014-05-30,175.724845,157.948159
2014-06-02,175.527399,158.19816
2014-06-03,176.217206,157.997007
2014-06-04,177.238175,158.140526
2014-06-05,179.060276,159.071935
2014-06-06,179.926894,159.904988
2014-06-09,180.700073,160.082805
2014-06-10,181.481003,160.109449
2014-06-11,181.065229,159.145348
2014-06-12,178.332453,158.108969
2014-06-13,177.7131,158.501544
2014-06-16,178.334494,158.551336
2014-06-17,178.347791,158.810974
2014-06-18,180.046037,159.738132
2014-06-19,179.310088,159.878344
2014-06-20,178.668501,160.120409
2014-06-23,178.831191,160.027627
2014-06-24,177.27636,158.902056
2014-06-25,177.940207,159.368611
2014-06-26,178.431111,159.166607
2014-06-27,179.117969,159.220556
2014-06-30,180.261988,158.982082
2014-07-01,182.025683,160.205348
2014-07-02,182.305482,160.39592
2014-07-03,183.900987,161.265349
2014-07-07,184.081402,160.849153
2014-07-08,182.21563,159.738132
2014-07-09,183.113628,160.48445
2014-07-10,181.624693,159.81797
2014-07-11,183.390421,160.089513
2014-07-14,185.560377,161.144033
2014-07-15,184.774925,161.193731
2014-07-16,185.080118,161.92616
2014-07-17,182.089328,160.401305
2014-07-18,184.640048,161.566937
2014-07-21,184.401348,161.109169
2014-07-22,186.07586,161.693166
2014-07-23,188.066379,161.438913
2014-07-24,187.901475,161.412175
2014-07-25,185.510274,160.247866
2014-07-28,186.212674,160.455916
2014-07-29,185.296734,159.790003
2014-07-30,185.933458,159.490021
2014-07-31,181.504231,156.494356
2014-08-01,180.980418,155.833639
2014-08-04,181.921438,156.550856
2014-08-05,180.377348,155.229895
2014-08-06,180.437129,155.360942
2014-08-07,179.111473,154.651662
2014-08-08,180.762937,156.405825
2014-08-11,182.415513,156.55747
2014-08-12,182.409509,156.468278
2014-08-13,183.834878,157.330527
2014-08-14,184.768668,157.91424
2014-08-15,185.391984,157.435497
2014-08-18,187.077043,159.096784
2014-08-19,187.953446,159.860676
2014-08-20,188.245345,160.423225
2014-08-21,188.08666,160.993522
2014-08-22,188.114784,160.631937
2014-08-25,189.153748,161.346698
2014-08-26,189.537443,161.62854
2014-08-27,190.579786,161.773193
2014-08-28,189.80324,161.372209
2014-08-29,190.09232,161.550592
2014-09-02,190.716375,161.258735
2014-09-03,187.407526,161.36002
2014-09-04,187.151658,161.27782
2014-09-05,188.106604,161.918223
2014-09-08,186.99026,161.673136
2014-09-09,185.212871,160.751458
2014-09-10,188.022412,161.2696
2014-09-11,187.980539,161.083375
2014-09-12,187.804044,160.502402
2014-09-15,187.22836,160.914629
2014-09-16,187.875357,161.867297
2014-09-17,188.41672,162.10237
2014-09-18,189.481896,163.133553
2014-09-19,188.916856,163.263467
2014-09-22,187.303504,162.251936
2014-09-23,188.005552,161.148285
2014-09-24,188.658018,162.605112
2014-09-25,183.668439,160.108315
2014-09-26,186.446331,161.689481
2014-09-29,185.1193,161.293316
2014-09-30,185.684693,161.025741
2014-10-01,183.09658,158.77526
2014-10-02,183.689265,158.740679
2014-10-03,184.177781,160.711964
2014-10-06,185.140926,160.543974
2014-10-07,182.354628,157.969134
2014-10-08,185.796392,160.5658
2014-10-09,183.413364,157.400916
2014-10-10,181.896031,156.312949
2014-10-13,180.18108,154.205704
2014-10-14,179.905662,154.150148
2014-10-15,178.82605,152.511347
2014-10-16,177.018586,152.279865
2014-10-17,179.246019,154.766363
2014-10-20,181.829783,154.948337
2014-10-21,186.761593,156.981035
2014-10-22,185.924434,155.530822
2014-10-23,188.446597,157.577126
2014-10-24,187.213766,158.781874
2014-10-27,187.486748,158.90026
2014-10-28,191.158042,160.674738
2014-10-29,191.128953,160.377685
2014-10-30,192.703859,162.466789
2014-10-31,194.861719,164.310145
2014-11-03,196.089155,164.080741
2014-11-04,194.677228,164.24703
2014-11-05,194.558207,165.198376
2014-11-06,194.384519,165.859187
2014-11-07,195.10126,166.04305
2014-11-10,195.6914,166.419185
2014-11-11,196.832684,166.430145
2014-11-12,197.728772,166.404635
2014-11-13,198.962054,166.78814
2014-11-14,200.382008,166.617599
2014-11-17,199.701036,166.740521
2014-11-18,201.547158,167.119112
2014-11-19,200.835542,167.099365
2014-11-20,202.227516,167.413709
2014-11-21,203.390897,168.274068
2014-11-24,205.433341,168.348142
2014-11-25,204.713182,168.320175
2014-11-26,206.176693,168.441207
2014-11-28,206.656325,168.445837
2014-12-01,202.671029,167.959818
2014-12-02,202.888939,168.930627
2014-12-03,203.843352,169.243081
2014-12-04,203.05427,169.124789
2014-12-05,203.005039,169.679307
2014-12-08,200.199584,168.674863
2014-12-09,201.623226,168.190356
2014-12-10,197.745918,165.65775
2014-12-11,198.080089,166.254786
2014-12-12,194.636731,163.273765
2014-12-15,191.940823,162.329034
2014-12-16,189.836967,161.271112
2014-12-17,194.016864,163.992211
2014-12-18,198.391609,167.972574
2014-12-19,198.20769,168.22437
2014-12-22,199.100429,169.685449
2014-12-23,198.315581,170.297034
2014-12-24,198.139893,170.354102
2014-12-26,200.539411,170.576136
2014-12-29,200.564966,170.429877
2014-12-30,198.91806,169.908711
2014-12-31,196.432667,168.396989
2015-01-02,195.487612,168.490716
2015-01-05,190.58106,165.36013
2015-01-06,189.071882,164.131762
2015-01-07,191.72325,166.143107
2015-01-08,196.022062,169.198202
2015-01-09,194.972459,167.587274
2015-01-12,191.608228,166.675233
2015-01-13,192.211203,166.418618
2015-01-14,191.204316,164.655668
2015-01-15,187.845539,163.650562
2015-01-16,189.196876,165.453857
2015-01-20,191.817623,165.488437
2015-01-21,193.283163,165.857392
2015-01-22,197.509709,168.311105
2015-01-23,196.287131,166.97531
2015-01-26,196.393907,167.032944
2015-01-27,192.452311,164.278871
2015-01-28,195.164768,162.428524
2015-01-29,199.632522,164.558917
2015-01-30,200.168163,162.178901
2015-02-02,202.711861,164.03161
2015-02-03,204.180374,166.916731
2015-02-04,204.251048,166.979278
2015-02-05,206.739542,168.980986
2015-02-06,205.087338,168.408516
2015-02-09,205.28606,167.510176
2015-02-10,207.515709,168.82868
2015-02-11,209.854034,168.766133
2015-02-12,212.665021,169.807709
2015-02-13,214.154428,170.251494
2015-02-17,214.545276,170.518218
2015-02-18,215.040691,170.3507
2015-02-19,215.545433,169.934221
2015-02-20,217.762859,171.395584
2015-02-23,219.604409,171.172605
2015-02-24,219.350149,172.045151
2015-02-25,217.678077,172.190466
2015-02-26,218.446372,172.094566
2015-02-27,216.150556,171.322454
2015-03-02,217.414863,172.795721
2015-03-03,217.015196,171.990162
2015-03-04,215.500655,170.984206
2015-03-05,214.538398,171.350988
2015-03-06,212.165524,168.71549
2015-03-09,212.387919,170.028231
2015-03-10,208.061456,166.88404
2015-03-11,205.332765,166.62374
2015-03-12,208.650037,169.078681
2015-03-13,206.994072,167.700086
2015-03-16,210.040344,169.855328
2015-03-17,211.25189,168.642739
2015-03-18,213.662449,170.788533
2015-03-19,212.481864,169.681575
2015-03-20,212.910113,171.27474
2015-03-23,213.405525,171.165046
2015-03-24,212.479304,170.173924
2015-03-25,208.216112,167.409363
2015-03-26,208.451064,167.028504
2015-03-27,207.918782,167.353807
2015-03-30,211.248679,169.844841
2015-03-31,208.292798,167.953394
2015-04-01,207.905964,167.216996
2015-04-02,208.973049,167.8317
2015-04-06,211.195849,168.94291
2015-04-07,210.216712,168.891606
2015-04-08,210.931456,169.147559
2015-04-09,211.85379,169.67874
2015-04-10,212.264044,170.613362
2015-04-13,211.817386,169.851738
2015-04-14,212.584396,170.415421
2015-04-15,213.51468,171.132638
2015-04-16,213.149544,171.068012
2015-04-17,210.15425,168.427507
2015-04-20,214.080286,170.398698
2015-04-21,213.956647,169.592383
2015-04-22,216.147567,170.430255
2015-04-23,217.636523,170.623188
2015-04-24,221.681503,170.825853
2015-04-27,222.008474,170.42742
2015-04-28,220.655936,171.109301
2015-04-29,218.834534,170.404367
2015-04-30,215.033746,168.561862
2015-05-01,219.196715,170.295995
2015-05-04,219.235131,170.733827
2015-05-05,216.333651,169.390285
2015-05-06,215.264999,168.575656
2015-05-07,215.943927,169.351169
2015-05-08,219.580465,171.874327
2015-05-11,218.448962,171.062343
2015-05-12,217.434912,170.713325
2015-05-13,217.314912,170.640195
2015-05-14,220.814405,172.451899
2015-05-15,220.265764,172.643888
2015-05-18,221.36806,172.892566
2015-05-19,220.895338,173.020212
2015-05-20,220.964552,172.765203
2015-05-21,222.492049,172.768416
2015-05-22,222.993093,172.260855
2015-05-26,219.193988,170.461151
2015-05-27,222.163948,171.608642
2015-05-28,221.081019,171.260284
2015-05-29,219.414912,170.169577
2015-06-01,219.789541,170.450096
2015-06-02,219.939125,170.181482
2015-06-03,220.804344,170.789289
2015-06-04,219.367214,169.176565
2015-06-05,218.50949,168.646329
2015-06-08,217.08393,167.862974
2015-06-09,216.668224,167.839259
2015-06-10,219.539057,170.072449
2015-06-11,220.02585,170.440648
2015-06-12,218.204005,169.112884
2015-06-15,217.186088,168.09559
2015-06-16,218.113944,169.166172
2015-06-17,217.894351,169.461525
2015-06-18,220.50481,171.163156
2015-06-19,218.702049,170.21937
2015-06-22,220.62303,171.200382
2015-06-23,220.847279,171.429881
2015-06-24,220.62452,169.748091
2015-06-25,219.369054,169.032763
2015-06-26,218.696185,169.564889
2015-06-29,213.966171,166.25488
2015-06-30,215.086467,166.473702
2015-07-01,216.464673,167.781341
2015-07-02,216.287954,167.518679
2015-07-06,215.186383,167.079052
2015-07-07,215.202494,167.960858
2015-07-08,210.332352,165.490232
2015-07-09,209.196882,165.803915
2015-07-10,214.066055,167.804961
2015-07-13,217.792767,169.857785
2015-07-14,219.161392,170.574908
2015-07-15,219.818634,170.542689
2015-07-16,222.605204,171.204823
2015-07-17,224.054515,170.885472
2015-07-20,226.434409,171.01737
2015-07-21,225.213599,169.306101
2015-07-22,220.381309,168.661257
2015-07-23,219.27647,167.535781
2015-07-24,220.898214,165.992029
2015-07-27,219.951022,164.783219
2015-07-28,222.028563,166.575365
2015-07-29,222.583989,167.719738
2015-07-30,222.886271,167.668623
2015-07-31,222.599959,167.138387
2015-08-03,220.020459,166.272359
2015-08-04,216.810362,165.823472
2015-08-05,218.158511,165.726911
2015-08-06,216.36279,164.586317
2015-08-07,216.308054,164.148202
2015-08-10,220.518543,166.432696
2015-08-11,214.780298,164.426547
2015-08-12,215.941766,164.423429
2015-08-13,215.371678,164.477662
2015-08-14,216.239023,165.13101
2015-08-17,217.175951,165.771413
2015-08-18,216.091667,165.451683
2015-08-19,213.950898,163.915302
2015-08-20,209.272842,160.532447
2015-08-21,200.023779,155.515988
2015-08-24,192.427245,149.956632
2015-08-25,192.539726,148.02059
2015-08-26,202.32482,153.869724
2015-08-27,208.170427,157.358588
2015-08-28,208.325536,157.247476
2015-08-31,206.661272,156.161115
2015-09-01,198.746826,151.723457
2015-09-02,204.540403,154.49208
2015-09-03,202.629943,154.712981
2015-09-04,199.824876,152.139464
2015-09-08,206.126091,155.82712
2015-09-09,203.237274,153.567946
2015-09-10,205.629698,154.293856
2015-09-11,207.663027,155.264098
2015-09-14,207.395822,154.677077
2015-09-15,209.092052,156.839689
2015-09-16,209.79455,158.163391
2015-09-17,209.212525,157.54727
2015-09-18,206.971193,154.805763
2015-09-21,208.673349,155.992559
2015-09-22,205.050333,154.294517
2015-09-23,205.027035,153.816624
2015-09-24,204.920548,153.074275
2015-09-25,203.651224,154.145235
2015-09-28,197.74684,151.190008
2015-09-29,195.146426,151.636344
2015-09-30,198.966194,153.862071
2015-10-01,199.1336,153.742172
2015-10-02,201.833175,155.635225
2015-10-05,204.551374,158.508063
2015-10-06,203.837757,158.638071
2015-10-07,205.707641,159.791704
2015-10-08,204.673102,161.09991
2015-10-09,207.58672,161.418694
2015-10-12,208.181533,161.866258
2015-10-13,206.911417,161.394128
2015-10-14,205.343627,159.909429
2015-10-15,209.347731,161.959701
2015-10-16,209.401054,162.660951
2015-10-19,209.967414,162.798612
2015-10-20,210.004233,162.671722
2015-10-21,208.853553,162.213482
2015-10-22,212.192516,165.242121
2015-10-23,218.423325,166.7306
2015-10-26,216.257738,166.507149
2015-10-27,215.132005,166.113912
2015-10-28,219.76,167.985518
2015-10-29,221.040173,167.761405
2015-10-30,219.607388,166.889709
2015-11-02,222.302954,168.45075
2015-11-03,223.72808,169.29533
2015-11-04,223.99192,168.817531
2015-11-05,223.712945,168.778321
2015-11-06,224.271549,169.221445
2015-11-09,222.869157,167.522175
2015-11-10,220.456858,167.784175
2015-11-11,220.763061,167.255167
2015-11-12,217.750946,164.853892
2015-11-13,213.339546,162.937502
2015-11-16,215.944973,165.184014
2015-11-17,215.394137,165.245334
2015-11-18,220.533258,167.585289
2015-11-19,221.421122,167.543623
2015-11-20,222.063332,168.403981
2015-11-23,221.389257,168.109857
2015-11-24,221.707633,168.294192
2015-11-25,221.373715,168.30553
2015-11-27,221.260979,168.164751
2015-11-30,220.488811,167.422401
2015-12-01,221.396531,169.013772
2015-12-02,219.160532,167.514616
2015-12-03,215.96028,165.133561
2015-12-04,220.883375,168.629039
2015-12-07,218.82635,167.522459
2015-12-08,218.634907,165.987022
2015-12-09,215.709802,165.271789
2015-12-10,216.285812,166.050798
2015-12-11,209.942426,163.126183
2015-12-14,210.941739,164.102094
2015-12-15,211.37298,165.579896
2015-12-16,214.606872,167.698007
2015-12-17,211.07951,165.305235
2015-12-18,206.519727,161.834984
2015-12-21,207.956737,162.997782
2015-12-22,208.759426,164.562886
2015-12-23,211.014218,166.314026
2015-12-24,210.637901,165.837456
2015-12-28,209.99533,165.611643
2015-12-29,213.609776,167.432417
2015-12-30,211.510074,166.325931
2015-12-31,208.30561,164.636204
2016-01-04,204.012241,162.027634
2016-01-05,201.702911,162.119471
2016-01-06,198.381407,159.737093
2016-01-07,191.497171,156.029501
2016-01-08,190.772532,154.445501
2016-01-11,192.338973,154.937944
2016-01-12,194.173844,156.049532
2016-01-13,187.60016,152.602712
2016-01-14,192.209697,154.753514
2016-01-15,186.791198,151.059528
2016-01-19,186.274211,151.323512
2016-01-20,185.584414,148.96825
2016-01-21,185.829997,150.063681
2016-01-22,192.971528,152.055658
2016-01-25,189.951119,150.08768
2016-01-26,191.779201,152.752183
2016-01-27,184.279201,150.647395
2016-01-28,188.190099,151.830128
2016-01-29,189.704469,155.577874
2016-02-01,187.993603,155.41612
2016-02-02,183.085847,152.622837
2016-02-03,183.864708,154.353002
2016-02-04,185.325884,155.108107
2016-02-05,179.686948,153.108761
2016-02-08,178.304952,151.427726
2016-02-09,177.354655,151.308017
2016-02-10,177.606443,150.366592
2016-02-11,176.453446,147.961444
2016-02-12,179.233852,150.924985
2016-02-16,183.647793,153.027884
2016-02-17,187.145817,155.460055
2016-02-18,184.24374,155.078345
2016-02-19,184.874607,154.875774
2016-02-22,188.152794,157.036308
2016-02-23,184.61594,155.251721
2016-02-24,185.203122,155.754462
2016-02-25,186.55788,157.760328
2016-02-26,186.513581,157.218754
2016-02-29,185.37187,156.052177
2016-03-01,192.563606,159.345651
2016-03-02,193.332735,159.66916
2016-03-03,193.956986,160.090363
2016-03-04,195.465359,160.684375
2016-03-07,194.356057,161.319109
2016-03-08,191.544035,160.281218
2016-03-09,191.116656,160.623812
2016-03-10,191.193865,160.574397
2016-03-11,194.433416,162.635819
2016-03-14,194.711671,162.78529
2016-03-15,195.702258,162.996931
2016-03-16,197.125827,163.698276
2016-03-17,196.990068,165.169653
2016-03-18,197.25071,166.311097
2016-03-21,197.463446,166.514896
2016-03-22,198.479983,166.124683
2016-03-23,198.017245,165.369011
2016-03-24,198.473415,165.493161
2016-03-28,197.555224,165.678914
2016-03-29,201.21698,166.602198
2016-03-30,203.609465,167.3916
2016-03-31,202.883495,167.093319
2016-04-01,204.578553,168.110518
2016-04-04,204.640778,167.583778
2016-04-05,202.028825,166.320734
2016-04-06,205.389826,167.385837
2016-04-07,201.60755,165.740989
2016-04-08,202.486304,166.071678
2016-04-11,203.14174,165.877517
2016-04-12,205.830821,167.434968
2016-04-13,209.247346,169.202076
2016-04-14,209.72085,169.373562
2016-04-15,208.343139,169.099845
2016-04-18,207.943874,170.107975
2016-04-19,207.227612,170.575097
2016-04-20,208.616672,170.978254
2016-04-21,207.166428,169.903514
2016-04-22,205.975435,170.104101
2016-04-25,205.31694,169.853628
2016-04-26,204.508961,169.977211
2016-04-27,199.020483,170.461245
2016-04-28,195.776571,168.469647
2016-04-29,198.533794,167.929962
2016-05-02,200.392412,169.040321
2016-05-03,198.877605,167.715203
2016-05-04,197.096651,166.773684
2016-05-05,195.7018,166.86297
2016-05-06,196.540563,167.618075
2016-05-09,196.468587,167.290031
2016-05-10,199.817504,169.391702
2016-05-11,198.849754,167.339257
2016-05-12,197.152232,167.427881
2016-05-13,196.014006,165.678253
2016-05-16,199.133886,167.335383
2016-05-17,197.319589,165.627799
2016-05-18,198.269381,165.596053
2016-05-19,197.396207,164.734183
2016-05-20,198.676302,165.353422
2016-05-23,198.835546,165.277741
2016-05-24,201.558358,167.291354
2016-05-25,204.075596,168.665698
2016-05-26,204.904833,168.446309
2016-05-27,204.940988,168.87082
2016-05-31,205.08215,168.05808
2016-06-01,203.862437,168.081418
2016-06-02,204.243223,168.543343
2016-06-03,203.939467,168.245723
2016-06-06,205.447311,169.315927
2016-06-07,205.348801,169.485523
2016-06-08,205.829765,170.116384
2016-06-09,205.643047,169.928741
2016-06-10,202.932897,168.796367
2016-06-13,200.943855,167.541072
2016-06-14,200.825505,166.996285
2016-06-15,200.269458,166.668903
2016-06-16,201.137261,167.54693
2016-06-17,198.647444,166.999497
2016-06-20,200.113249,168.225031
2016-06-21,201.114146,168.459915
2016-06-22,200.358029,167.997895
2016-06-23,203.295276,170.173262
2016-06-24,194.826582,164.4068
2016-06-27,191.763786,161.945434
2016-06-28,195.564064,164.491551
2016-06-29,198.438215,167.183927
2016-06-30,199.93412,169.407197
2016-07-01,201.464378,169.590305
2016-07-05,199.953558,168.562806
2016-07-06,201.038362,169.299771
2016-07-07,201.439391,169.084917
2016-07-08,204.294084,171.455108
2016-07-11,205.307698,172.212763
2016-07-12,206.938854,173.353546
2016-07-13,205.899728,173.584556
